0.2747378204	3 4 3 358 3 295
0.2745799085	38 3 36 760 350 3 21
0.2742059310	3 36 9 852
0.2741686436	3 539 1179 38
0.2741087326	25 3 4 11 3 12 3 21
0.2739891489	1560 3 36 3 2399
0.2738467629	38 3 53
0.2737189336	3 53 9 3 39
0.2737090778	3 1491 3
0.2733419283	3 789 3 77
0.2732485785	3 151 37
0.2727395353	23 3 36 3 812
0.2726058838	426 20606 3 36 760 3 4 1467 3 21
0.2725809970	29470 3 53
0.2725399540	3 16 1179
0.2724858556	303 3 4 3 21 762 26 3 136 3 36 760 1014 770 3 21
0.2723139219	3 16 207 3
0.2723115789	3 372 3 45 138 3
0.2721668711	2570 33 3 4 3 539
0.2721104546	3 136 3 36 9 3 4
0.2718858375	38 3 15
0.2715265973	483 3 21 3 136
0.2715262666	3 136 3 36 76
0.2713976105	426 3 136
0.2711554955	3 50 25 3 136
0.2709109886	3 36 37 404 760
0.2707586341	3 1023 760
0.2705942830	3 12 37
0.2699516368	3 789 3 12
0.2696836934	38 3 16 207 3 1937
0.2696575347	3 12 3 249
0.2696037995	3 136 279 401 25
0.2693892028	3 136 3 136 3 136
0.2691625408	1279 25 3 436
0.2691027940	760 23 3 53
0.2686994331	38 3 16 2011
0.2683471212	25 29470 3 53 9 3 39 3 50 37 3 4 11 3 12
0.2682314813	3 3223 37
0.2681106156	152 4499
0.2679471892	3 303 38 3
0.2678174496	18879 27088 18879 27088 18879 27088 18879 27088
0.2677889512	608 25 3 136
0.2676657207	3 68 37
0.2676332977	3 28158 3
0.2675296553	9 3 4 11 3 12
0.2673355830	3 1631 3 303
0.2673026993	3 372 3 45 66
0.2672786868	9018 9 20699 19 3 136 9018 9 33100
0.2670330724	37 3 12 3 806
0.2670000285	3 12 37 29470 3 53 37 3
0.2668128746	426 35 3 36 261
0.2667359707	3 867 62
0.2667253144	1476 25 3 765
0.2667016229	3 740 2 3 4
0.2665433177	26 3 1491 3 3614
0.2662168656	9 3 789 3 77
0.2661396509	4 3 36 37
0.2661164248	3 36 9 3 303 3 4
0.2660585951	3 229 1350
0.2658338364	4321 6666
0.2652226203	3 98 19 3 372
0.2651092513	3 21 3 4 3 109
0.2650449338	4199 3 280 25 995 6521
0.2649544784	4657 25 3 36
0.2648980377	2235 9798 1645
0.2648916846	3 53 9 3 21
0.2647419522	3 136 19 760 3
0.2645485253	3 36 76
0.2645193790	3 1491 37 3 2771
0.2644914907	3 20 37
0.2644858932	8367 2495 25 3 136
0.2643888326	26589 26590
0.2643029062	3 12 3 21 483
0.2642211537	1377 3 4 3 12 37
0.2640879326	3 151 2278
0.2640720622	13225 350 2912 51 3 36 3 280 48 32734 2563 23 778 779 84 104 446 1017 81 32735
0.2637139012	3 807 3 16
0.2636713276	3 36 3 2399 92
0.2634376711	38 1557 3 136
0.2631650817	92 23 3 109
0.2631139593	3 12 3 806 1179
0.2630795759	303 3 303 19
0.2627861577	3 16 2740
0.2626452283	3 1099 19 3
0.2618458997	3 12 37 29470 3 53
0.2616978279	3 1631 826
0.2616277562	33 3 4 3 539
0.2613584009	762 26 3 36 760 3 21
0.2608913810	261 3 4 3
0.2607053316	3 50 30 1279
0.2606946335	3 50 3 109
0.2605488606	751 350 3 136 157
0.2601531136	3 4 132 133
0.2600255884	1952 3 1661
0.2599879624	23 3 36 37 92
0.2598882395	26 3 436 138 430 3 21 3 36 9 3 303 3 4 3 21 426
0.2598508275	3 4 159
0.2597147124	3 1464 3 1224
0.2597115629	3 21 3 4758
0.2595766407	3 45 37
0.2595181026	293 4560
0.2593634635	3 765 48 3
0.2590915628	3 539 1179
0.2590596653	3 663 3
0.2589283216	38 3 16 3 514
